SiteId,SiteName,ItemId,ItemName,ItemEngName,ItemUnit,MonitorDate,Concentration
1,基隆,1,二氧化硫,SO2,ppb,2021-01-21,1.6
1,基隆,2,一氧化碳,CO,ppm,2021-01-21,0.27
1,基隆,3,臭氧,O3,ppb,2021-01-21,26.9
1,基隆,4,懸浮微粒,PM10,μg/m3,2021-01-21,16
1,基隆,5,氮氧化物,NOx,ppb,2021-01-21,10.4
1,基隆,6,一氧化氮,NO,ppb,2021-01-21,2
1,基隆,7,二氧化氮,NO2,ppb,2021-01-21,8.4
1,基隆,8,總碳氫化物,THC,ppm,2021-01-21,1.97
1,基隆,9,非甲烷碳氫化合物,NMHC,ppm,2021-01-21,0.07
1,基隆,10,風速,WIND_SPEED,m/sec,2021-01-21,1.8
1,基隆,14,溫度,AMB_TEMP,℃,2021-01-21,23.6
1,基隆,31,甲烷,CH4,ppm,2021-01-21,1.91
1,基隆,33,細懸浮微粒,PM2.5,μg/m3,2021-01-21,8
1,基隆,38,相對濕度,RH,%,2021-01-21,74
1,基隆,143,小時風速值,WS_HR,m/sec,2021-01-21,1.2
2,汐止,1,二氧化硫,SO2,ppb,2021-01-21,1.7
2,汐止,2,一氧化碳,CO,ppm,2021-01-21,0.55
2,汐止,3,臭氧,O3,ppb,2021-01-21,15.4
2,汐止,4,懸浮微粒,PM10,μg/m3,2021-01-21,19
2,汐止,5,氮氧化物,NOx,ppb,2021-01-21,39.6
2,汐止,6,一氧化氮,NO,ppb,2021-01-21,20.2
2,汐止,7,二氧化氮,NO2,ppb,2021-01-21,19.4
2,汐止,10,風速,WIND_SPEED,m/sec,2021-01-21,1.1
2,汐止,14,溫度,AMB_TEMP,℃,2021-01-21,23.1
2,汐止,33,細懸浮微粒,PM2.5,μg/m3,2021-01-21,11
2,汐止,38,相對濕度,RH,%,2021-01-21,73
2,汐止,143,小時風速值,WS_HR,m/sec,2021-01-21,0.9
3,萬里,1,二氧化硫,SO2,ppb,2021-01-21,1.2
3,萬里,2,一氧化碳,CO,ppm,2021-01-21,0.2
3,萬里,3,臭氧,O3,ppb,2021-01-21,25.6
3,萬里,4,懸浮微粒,PM10,μg/m3,2021-01-21,16
3,萬里,5,氮氧化物,NOx,ppb,2021-01-21,8.1
3,萬里,6,一氧化氮,NO,ppb,2021-01-21,1.8
3,萬里,7,二氧化氮,NO2,ppb,2021-01-21,6.3
3,萬里,10,風速,WIND_SPEED,m/sec,2021-01-21,2.9
3,萬里,14,溫度,AMB_TEMP,℃,2021-01-21,22.5
3,萬里,22,導電度,RAIN_COND,μmho/cm,2021-01-21,0
3,萬里,32,降雨強度,RAIN_INT,㎜,2021-01-21,0
3,萬里,33,細懸浮微粒,PM2.5,μg/m3,2021-01-21,9
3,萬里,38,相對濕度,RH,%,2021-01-21,72
3,萬里,143,小時風速值,WS_HR,m/sec,2021-01-21,2.5
4,新店,1,二氧化硫,SO2,ppb,2021-01-21,2.1
